tick;adc
1093.000000;3961.514404
1094.000000;3958.514404
1095.000000;3956.940186
1096.000000;3955.725098
1097.000000;3954.374756
1098.000000;3952.531006
1099.000000;3950.041748
1100.000000;3948.421631
1101.000000;3947.264893
1102.000000;3945.158691
1103.000000;3942.219971
1104.000000;3938.951660
1105.000000;3936.890381
1106.000000;3935.379639
1107.000000;3933.028564
1108.000000;3930.855713
1109.000000;3929.555908
1110.000000;3927.687744
1111.000000;3925.816895
1112.000000;3925.022217
1113.000000;3924.902588
1114.000000;3922.898438
1115.000000;3919.435791
1116.000000;3917.001465
1117.000000;3916.106445
1118.000000;3915.302979
1119.000000;3913.533203
1120.000000;3911.731445
1121.000000;3910.344727
1122.000000;3908.823242
1123.000000;3906.183838
1124.000000;3902.750977
1125.000000;3898.715576
1126.000000;3894.402344
1127.000000;3892.386230
1128.000000;3891.880859
1129.000000;3890.776855
1130.000000;3889.511230
1131.000000;3888.735596
1132.000000;3887.987793
1133.000000;3887.493408
1134.000000;3885.812744
1135.000000;3882.643066
1136.000000;3881.199463
1137.000000;3881.888184
1138.000000;3879.227783
1139.000000;3876.567383
1140.000000;3873.906738
1141.000000;3870.193848
1142.000000;3869.149414
1143.000000;3869.132324
1144.000000;3868.448486
1145.000000;3867.168457
1146.000000;3865.396729
1147.000000;3863.259766
1148.000000;3861.297363
1149.000000;3859.155029
1150.000000;3857.516357
1151.000000;3856.124023
1152.000000;3854.517090
1153.000000;3853.570557
1154.000000;3852.867676
1155.000000;3851.322510
1156.000000;3849.232422
1157.000000;3847.684814
1158.000000;3847.339355
1159.000000;3847.067383
1160.000000;3846.362549
1161.000000;3844.592773
1162.000000;3841.431396
1163.000000;3838.119141
1164.000000;3836.317383
1165.000000;3835.910889
1166.000000;3835.528076
1167.000000;3834.148926
1168.000000;3831.890381
1169.000000;3829.787354
1170.000000;3828.383057
1171.000000;3827.598877
1172.000000;3826.896240
1173.000000;3825.626709
1174.000000;3824.897949
1175.000000;3824.857666
1176.000000;3823.464600
